process, time
ext4_write,1100.481
ext4_write,1212.576
ext4_write,1175.082
ext4_write,1127.814
ext4_write,1224.223
ext4_write,1132.083
ext4_write,1137.194
ext4_write,1141.198
ext4_write,1161.860
ext4_write,1140.600
ext4_write,1225.796
ext4_write,1072.398
ext4_write,1132.419
ext4_write,1205.985
ext4_write,1111.009
ext4_write,1214.365
ext4_write,1394.782
ext4_write,1520.947
ext4_write,1535.102
ext4_write,1110.027
ext4_write,1170.529
ext4_write,1030.611
ext4_write,1161.088
ext4_write,1279.847
ext4_write,1297.032
ext4_write,1488.055
ext4_write,1443.790
ext4_write,1203.734
ext4_write,1218.327
ext4_write,1141.240
ext4_write,1155.250
ext4_write,1089.450
ext4_write,6285.343
ext4_write,1126.648
ext4_write,1074.042
ext4_write,1061.654
ext4_write,1051.119
ext4_write,1078.999
ext4_write,1176.538
ext4_write,1076.967
ext4_write,1396.317
ext4_write,1385.153
ext4_write,1076.449
ext4_write,1051.051
ext4_write,1097.574
ext4_write,1153.262
ext4_write,1239.888
ext4_write,1081.685
ext4_write,1388.183
ext4_write,1041.800
ext4_write,1220.262
ext4_write,1576.420
ext4_write,1232.425
ext4_write,1402.629
ext4_write,1141.247
ext4_write,1096.267
ext4_write,1148.773
ext4_write,1102.866
ext4_write,1159.967
ext4_write,1142.673
ext4_write,1186.701
ext4_write,1050.281
ext4_write,1087.987
ext4_write,1105.274
ext4_write,1044.989
ext4_write,1020.566
ext4_write,1105.111
ext4_write,1046.343
ext4_write,1016.613
ext4_write,958.958
ext4_write,989.721
ext4_write,1056.297
ext4_write,9096.310
ext4_write,1028.519
ext4_write,997.801
ext4_write,958.409
ext4_write,981.976
ext4_write,1045.526
ext4_write,1029.921
ext4_write,1056.417
ext4_write,1286.831
ext4_write,1059.037
ext4_write,1077.270
ext4_write,959.083
ext4_write,1789.600
ext4_write,986.290
ext4_write,1015.293
ext4_write,1036.450
ext4_write,1113.397
ext4_write,1486.161
ext4_write,1077.471
ext4_write,1282.640
ext4_write,1343.944
ext4_write,1111.481
ext4_write,1378.864
ext4_write,1065.331
ext4_write,1131.208
ext4_write,1613.010
ext4_write,1305.649
ext4_write,1087.950
ext4_write,1259.348
ext4_write,45341.58
ext4_write,1158.006
ext4_write,1641.077
ext4_write,1559.912
ext4_write,1145.733
ext4_write,1204.388
ext4_write,1205.668
ext4_write,1096.319
ext4_write,1251.445
ext4_write,1201.525
ext4_write,1038.742
ext4_write,1855.862
ext4_write,1236.043
ext4_write,1385.344
ext4_write,1304.490
ext4_write,1232.096
ext4_write,1217.046
ext4_write,1460.968
ext4_write,1050.227
ext4_write,1213.339
ext4_write,1486.386
ext4_write,1065.431
ext4_write,1327.063
ext4_write,986.774
ext4_write,1148.237
ext4_write,1803.836
ext4_write,1287.083
ext4_write,1222.919
ext4_write,1171.416
ext4_write,1456.810
ext4_write,1239.654
ext4_write,1051.798
ext4_write,1264.821
ext4_write,1097.385
ext4_write,1416.851
ext4_write,1192.153
ext4_write,1036.039
ext4_write,1135.435
ext4_write,1079.124
ext4_write,1206.045
ext4_write,1062.002
ext4_write,1181.983
ext4_write,1032.294
ext4_write,1098.412
ext4_write,1199.761
ext4_write,1036.235
ext4_write,1153.573
ext4_write,1130.383
ext4_write,1145.566
ext4_write,1205.782
ext4_write,1056.886
ext4_write,1198.296
ext4_write,1064.263
ext4_write,1508.457
ext4_write,1317.509
ext4_write,1339.980
ext4_write,34811.82
ext4_write,1144.744
ext4_write,1303.624
ext4_write,1238.064
ext4_write,1203.659
ext4_write,1197.023
ext4_write,1062.325
ext4_write,1343.842
ext4_write,1166.306
ext4_write,1173.855
ext4_write,1253.267
ext4_write,1229.383
ext4_write,1074.934
ext4_write,1123.357
ext4_write,1142.308
ext4_write,1126.804
ext4_write,1198.056
ext4_write,1398.876
ext4_write,1324.930
ext4_write,945.020
ext4_write,997.741
ext4_write,1055.128
ext4_write,978.546
ext4_write,1127.735
ext4_write,1173.151
ext4_write,1018.837
ext4_write,1112.561
ext4_write,926.506
ext4_write,987.048
ext4_write,993.728
ext4_write,972.657
ext4_write,1292.280
ext4_write,1096.505
ext4_write,1056.388
ext4_write,1011.852
ext4_write,1033.732
ext4_write,1029.289
ext4_write,4420.934
ext4_write,4371.372
ext4_write,991.234
ext4_write,1062.899
ext4_write,1085.434
ext4_write,1095.947
ext4_write,1011.310
ext4_write,1022.053
ext4_write,1070.173
ext4_write,22760.23
ext4_write,1087.581
ext4_write,1185.489
ext4_write,1915.530
ext4_write,1277.161
ext4_write,1167.378
ext4_write,1462.298
ext4_write,1222.347
ext4_write,1178.477
ext4_write,1131.532
ext4_write,1132.074
ext4_write,1324.286
ext4_write,1151.037
ext4_write,1207.624
ext4_write,1165.360
ext4_write,1177.977
ext4_write,46335.75
ext4_write,1109.836
ext4_write,1036.577
ext4_write,1048.310
ext4_write,1125.874
ext4_write,1137.398
ext4_write,1110.352
ext4_write,1210.453
ext4_write,1335.582
ext4_write,1182.881
ext4_write,1078.231
ext4_write,1099.767
ext4_write,1100.289
ext4_write,1171.198
ext4_write,1420.547
ext4_write,1136.744
ext4_write,1059.541
ext4_write,1095.461
ext4_write,1137.279
ext4_write,1300.322
ext4_write,1197.453
ext4_write,25090.59
ext4_write,1162.852
ext4_write,1260.270
ext4_write,1131.087
ext4_write,1084.660
ext4_write,1058.927
ext4_write,1129.357
ext4_write,1314.584
ext4_write,1376.902
ext4_write,1119.069
ext4_write,1097.056
ext4_write,1101.701
ext4_write,1154.437
ext4_write,1102.281
ext4_write,1546.088
ext4_write,1152.401
ext4_write,1086.744
ext4_write,1127.367
ext4_write,1109.720
ext4_write,1143.909
ext4_write,1510.073
ext4_write,1070.137
ext4_write,1223.523
ext4_write,1117.490
ext4_write,1057.948
ext4_write,1625.247
ext4_write,1068.619
ext4_write,1097.364
ext4_write,1391.380
ext4_write,1133.860
ext4_write,3069.068
ext4_write,1136.642
ext4_write,1155.095
ext4_write,1080.495
ext4_write,1085.801
ext4_write,1202.639
ext4_write,1057.946
ext4_write,1210.134
ext4_write,1138.907
ext4_write,1189.414
ext4_write,1140.727
ext4_write,1064.316
ext4_write,1214.954
ext4_write,1144.731
ext4_write,1195.287
ext4_write,1091.569
ext4_write,1287.547
ext4_write,1234.562
ext4_write,1591.243
ext4_write,1298.832
ext4_write,1204.213
ext4_write,1119.762
ext4_write,1131.766
ext4_write,48264.42
ext4_write,1050.641
ext4_write,1132.957
ext4_write,1316.458
ext4_write,1037.790
ext4_write,1191.603
ext4_write,1082.307
ext4_write,1079.371
ext4_write,1128.644
ext4_write,1108.295
ext4_write,1125.391
ext4_write,1214.117
ext4_write,1068.443
ext4_write,1068.509
ext4_write,1129.514
ext4_write,1153.406
ext4_write,1039.287
ext4_write,1047.197
ext4_write,1093.354
ext4_write,1123.745
ext4_write,1159.142
ext4_write,676.492
ext4_write,1197.840
ext4_write,1130.331
ext4_write,972.120
ext4_write,975.329
ext4_write,1076.895
ext4_write,1127.026
ext4_write,1218.915
ext4_write,1073.254
ext4_write,1243.341
ext4_write,987.327
ext4_write,1132.564
ext4_write,1051.586
ext4_write,1162.192
ext4_write,1005.973
ext4_write,1139.257
ext4_write,1027.228
ext4_write,978.407
ext4_write,949.141
ext4_write,915.881
ext4_write,1075.151
ext4_write,1179.862
ext4_write,42734.41
ext4_write,1068.453
ext4_write,984.248
ext4_write,1079.698
ext4_write,1135.087
ext4_write,1100.685
ext4_write,1033.370
ext4_write,1273.155
ext4_write,1264.635
ext4_write,1054.252
ext4_write,1161.977
ext4_write,1178.004
ext4_write,1109.078
ext4_write,1054.422
ext4_write,1093.915
ext4_write,33865.68
ext4_write,15770.32
ext4_write,1018.158
ext4_write,1135.412
ext4_write,1060.025
ext4_write,1012.341
ext4_write,1076.341
ext4_write,1266.194
ext4_write,1313.187
ext4_write,1210.876
ext4_write,1150.648
ext4_write,1449.303
ext4_write,1290.767
ext4_write,1121.695
ext4_write,1213.656
ext4_write,1039.388
ext4_write,1113.366
ext4_write,1121.644
ext4_write,1120.659
ext4_write,1072.734
ext4_write,1163.985
ext4_write,1034.178
ext4_write,1095.417
ext4_write,1722.101
ext4_write,1040.590
ext4_write,1412.355
ext4_write,1189.059
ext4_write,1103.581
ext4_write,997.299
ext4_write,1149.544
ext4_write,1021.624
ext4_write,1156.558
ext4_write,1233.179
ext4_write,1020.246
ext4_write,1074.067
ext4_write,1152.044
ext4_write,1275.369
ext4_write,1575.589
ext4_write,1029.544
ext4_write,1100.191
ext4_write,1081.486
ext4_write,1001.306
ext4_write,1147.541
ext4_write,1248.130
ext4_write,1117.243
ext4_write,1069.613
ext4_write,1020.827
ext4_write,1031.319
ext4_write,1037.742
ext4_write,1028.409
ext4_write,1060.161
ext4_write,939.598
ext4_write,1073.138
ext4_write,991.328
ext4_write,1008.247
ext4_write,1085.686
ext4_write,1095.134
ext4_write,946.483
ext4_write,1048.299
ext4_write,1000.833
ext4_write,1030.438
ext4_write,1109.542
ext4_write,976.834
ext4_write,1046.560
ext4_write,1044.728
ext4_write,1089.006
ext4_write,1176.455
ext4_write,1016.135
ext4_write,1028.574
ext4_write,996.178
ext4_write,1089.635
ext4_write,1198.779
ext4_write,1172.527
ext4_write,1039.932
ext4_write,1450.380
ext4_write,1164.616
ext4_write,15992.93
ext4_write,15862.56
ext4_write,1077.674
ext4_write,1099.999
ext4_write,1183.716
ext4_write,1112.168
ext4_write,1099.940
ext4_write,1162.254
ext4_write,1069.531
ext4_write,1078.537
ext4_write,1212.049
ext4_write,1101.689
ext4_write,1464.714
ext4_write,1146.308
ext4_write,1170.349
ext4_write,1150.389
ext4_write,1165.276
ext4_write,1042.178
ext4_write,1149.714
ext4_write,1063.400
ext4_write,1217.300
ext4_write,1204.263
ext4_write,1060.782
ext4_write,1068.632
ext4_write,1124.149
ext4_write,10045.97
ext4_write,1069.479
ext4_write,1257.589
ext4_write,1178.278
ext4_write,1168.425
ext4_write,1423.582
ext4_write,1201.938
ext4_write,1207.402
ext4_write,1343.069
ext4_write,1072.589
ext4_write,1093.466
ext4_write,20165.19
ext4_write,1394.282
ext4_write,1174.935
ext4_write,1073.046
ext4_write,1537.804
ext4_write,1121.195
ext4_write,1135.734
ext4_write,1286.903
ext4_write,1357.969
ext4_write,1017.594
ext4_write,1354.626
ext4_write,1352.013
ext4_write,1034.085
ext4_write,1431.188
ext4_write,1043.391
ext4_write,982.539
ext4_write,1000.095
ext4_write,1008.431
ext4_write,1250.823
ext4_write,1047.410
ext4_write,1109.361
ext4_write,1015.245
ext4_write,1091.313
ext4_write,1332.247
ext4_write,997.932
ext4_write,1312.796
ext4_write,1054.760
ext4_write,1302.001
ext4_write,1071.163
ext4_write,1053.257
ext4_write,985.670
ext4_write,1127.962
ext4_write,1163.352
ext4_write,1191.479
ext4_write,987.138
ext4_write,1037.839
ext4_write,1156.910
ext4_write,1000.968
ext4_write,1228.855
ext4_write,1146.664
ext4_write,1286.234
ext4_write,1172.034
ext4_write,1046.757
ext4_write,1015.083
ext4_write,1123.842
ext4_write,1088.862
ext4_write,1169.916
ext4_write,1035.215
ext4_write,1208.122
ext4_write,1265.570
ext4_write,1109.993
ext4_write,1134.019
ext4_write,1168.077
ext4_write,1081.284
ext4_write,1171.872
ext4_write,1000.759
ext4_write,1026.294
ext4_write,11352.82
ext4_write,11247.60
ext4_write,1068.506
ext4_write,1228.877
ext4_write,1178.486
ext4_write,1138.532
ext4_write,1135.267
ext4_write,1146.683
ext4_write,1074.480
ext4_write,1111.389
ext4_write,1098.216
ext4_write,1070.308
ext4_write,1164.215
ext4_write,1598.757
ext4_write,1111.272
ext4_write,1067.426
ext4_write,1041.864
ext4_write,1201.404
ext4_write,1497.990
ext4_write,1328.425
ext4_write,1290.203
ext4_write,1275.908
ext4_write,1415.548
ext4_write,1154.104
ext4_write,1239.810
ext4_write,1119.336
ext4_write,1217.597
ext4_write,1304.860
ext4_write,1068.500
ext4_write,1182.958
ext4_write,1514.597
ext4_write,1231.745
ext4_write,1139.911
ext4_write,640.842
ext4_write,1362.431
ext4_write,1162.202
ext4_write,1083.361
ext4_write,1185.230
ext4_write,1391.375
ext4_write,1112.134
ext4_write,1090.044
ext4_write,1083.831
ext4_write,1108.911
ext4_write,1057.139
ext4_write,1212.678
ext4_write,1116.334
ext4_write,1150.163
ext4_write,1129.439
ext4_write,1042.688
ext4_write,1052.283
ext4_write,1086.738
ext4_write,20889.05
ext4_write,1286.725
ext4_write,1095.769
ext4_write,1436.789
ext4_write,1120.147
ext4_write,1177.990
ext4_write,1146.052
ext4_write,1229.612
ext4_write,1090.233
ext4_write,1260.421
ext4_write,1242.993
ext4_write,1185.920
ext4_write,1054.551
ext4_write,1080.540
ext4_write,1017.420
ext4_write,1030.366
ext4_write,1422.168
ext4_write,1036.240
ext4_write,1468.321
ext4_write,1242.949
ext4_write,1156.784
ext4_write,1553.978
ext4_write,1162.406
ext4_write,1114.290
ext4_write,1141.442
ext4_write,1140.666
ext4_write,1171.417
ext4_write,1164.077
ext4_write,1098.726
ext4_write,1232.919
ext4_write,1085.401
ext4_write,1088.264
ext4_write,1228.006
ext4_write,1107.585
ext4_write,1216.692
ext4_write,1099.323
ext4_write,1182.485
ext4_write,1094.861
ext4_write,1087.534
ext4_write,1158.388
ext4_write,1133.762
ext4_write,1128.198
ext4_write,1081.935
ext4_write,1058.422
ext4_write,1173.008
ext4_write,1048.477
ext4_write,1513.407
ext4_write,1366.592
ext4_write,1196.208
ext4_write,1208.767
ext4_write,1775.957
ext4_write,1161.967
ext4_write,1098.905
ext4_write,1347.499
ext4_write,1127.886
ext4_write,1136.118
ext4_write,1040.335
ext4_write,1471.844
ext4_write,1208.291
ext4_write,1145.047
ext4_write,1117.771
ext4_write,1191.785
ext4_write,1155.724
ext4_write,1196.147
ext4_write,1185.326
ext4_write,1105.745
ext4_write,1204.027
ext4_write,1121.166
ext4_write,1201.169
ext4_write,1298.702
ext4_write,30049.11
ext4_write,1161.399
ext4_write,1241.396
ext4_write,1187.617
ext4_write,1205.845
ext4_write,1615.548
ext4_write,1015.276
ext4_write,1138.680
ext4_write,1076.051
ext4_write,1063.157
ext4_write,1150.836
ext4_write,1197.798
ext4_write,1202.488
ext4_write,1133.637
ext4_write,3324.429
ext4_write,1207.091
ext4_write,1243.181
ext4_write,1038.300
ext4_write,1106.069
ext4_write,1847.137
ext4_write,1184.113
ext4_write,1539.167
ext4_write,1333.386
ext4_write,1510.615
ext4_write,1398.261
ext4_write,1517.594
ext4_write,1993.500
ext4_write,1100.618
ext4_write,1273.589
ext4_write,1214.490
ext4_write,1131.837
ext4_write,1081.230
ext4_write,1459.980
ext4_write,1061.139
ext4_write,1216.611
ext4_write,1148.803
ext4_write,1182.634
ext4_write,1140.786
ext4_write,1499.791
ext4_write,1177.905
ext4_write,1169.363
ext4_write,1335.901
ext4_write,1079.022
ext4_write,1205.164
ext4_write,39559.24
ext4_write,15623.45
ext4_write,1201.818
ext4_write,1157.683
ext4_write,1071.074
ext4_write,1119.130
ext4_write,1235.933
ext4_write,1217.951
ext4_write,1078.170
ext4_write,1075.965
ext4_write,1106.869
ext4_write,1067.967
ext4_write,1087.819
ext4_write,1104.745
ext4_write,1275.686
ext4_write,1069.629
ext4_write,1044.137
ext4_write,1018.644
ext4_write,978.586
ext4_write,978.695
ext4_write,1369.907
ext4_write,1098.674
ext4_write,1062.595
ext4_write,1086.962
ext4_write,1063.096
ext4_write,967.615
ext4_write,1024.198
ext4_write,1011.970
ext4_write,989.579
ext4_write,1013.391
ext4_write,1063.179
ext4_write,1004.733
ext4_write,972.312
ext4_write,1160.615
ext4_write,1128.433
ext4_write,977.028
ext4_write,1061.512
ext4_write,9138.843
ext4_write,1189.974
ext4_write,1559.806
ext4_write,1231.456
ext4_write,1500.332
ext4_write,2910.570
ext4_write,1122.522
ext4_write,1199.114
ext4_write,1357.770
ext4_write,1174.207
ext4_write,1161.527
ext4_write,1257.931
ext4_write,1229.759
ext4_write,1056.845
ext4_write,1046.652
ext4_write,1089.417
ext4_write,1294.863
ext4_write,1155.048
ext4_write,1190.305
ext4_write,1156.855
ext4_write,1234.672
ext4_write,1140.368
ext4_write,1192.439
ext4_write,1329.822
ext4_write,1098.816
ext4_write,1093.102
ext4_write,1265.361
ext4_write,1123.071
ext4_write,1122.107
ext4_write,1171.965
ext4_write,1208.037
ext4_write,1216.148
ext4_write,1135.535
ext4_write,1295.216
ext4_write,1403.389
ext4_write,1444.539
ext4_write,1460.565
ext4_write,1385.423
ext4_write,1313.013
ext4_write,1031.524
ext4_write,1065.121
ext4_write,1164.733
ext4_write,1129.535
ext4_write,1086.514
ext4_write,1073.585
ext4_write,1084.652
ext4_write,1131.119
ext4_write,1134.287
ext4_write,1007.932
ext4_write,1016.552
ext4_write,1406.901
ext4_write,1001.141
ext4_write,1004.800
ext4_write,1037.378
ext4_write,1105.536
ext4_write,1056.064
ext4_write,1084.319
ext4_write,952.262
ext4_write,1028.969
ext4_write,1124.558
ext4_write,1113.678
ext4_write,1098.725
ext4_write,39018.04
ext4_write,1004.368
ext4_write,994.174
ext4_write,1022.704
ext4_write,1105.099
ext4_write,1094.817
ext4_write,1186.900
ext4_write,1049.365
ext4_write,1080.374
ext4_write,16343.54
ext4_write,16245.93
ext4_write,1059.036
ext4_write,1138.719
ext4_write,1166.881
ext4_write,1088.312
ext4_write,1074.811
ext4_write,1180.113
ext4_write,1078.189
ext4_write,1076.152
ext4_write,1073.526
ext4_write,1518.357
ext4_write,1141.455
ext4_write,1265.273
ext4_write,1129.039
ext4_write,1312.157
ext4_write,1288.945
ext4_write,1189.231
ext4_write,1218.382
ext4_write,1106.471
ext4_write,1215.238
ext4_write,1083.002
ext4_write,20579.84
ext4_write,1150.884
ext4_write,1350.498
ext4_write,1511.373
ext4_write,1214.341
ext4_write,1075.483
ext4_write,1079.806
ext4_write,1055.290
ext4_write,1080.679
ext4_write,1188.485
ext4_write,1230.780
ext4_write,1041.353
ext4_write,1131.593
ext4_write,1028.014
ext4_write,1123.083
ext4_write,1262.845
ext4_write,1134.714
ext4_write,1145.000
ext4_write,1102.818
ext4_write,1454.362
ext4_write,1160.136
ext4_write,1239.811
ext4_write,1130.566
ext4_write,1087.924
ext4_write,1194.922
ext4_write,1201.324
ext4_write,1082.446
ext4_write,1087.216
ext4_write,1530.390
ext4_write,1130.339
ext4_write,1178.108
ext4_write,1081.757
ext4_write,1084.714
ext4_write,1103.256
ext4_write,1180.387
ext4_write,1128.022
ext4_write,1100.783
ext4_write,1717.454
ext4_write,1051.436
ext4_write,1117.919
ext4_write,4909.389
ext4_write,1110.852
ext4_write,1146.600
ext4_write,1239.825
ext4_write,1181.252
ext4_write,1543.314
ext4_write,1165.515
ext4_write,1147.357
ext4_write,1587.553
ext4_write,1219.964
ext4_write,1261.287
ext4_write,1071.996
ext4_write,1105.551
ext4_write,1090.649
ext4_write,1165.011
ext4_write,1308.594
ext4_write,1192.457
ext4_write,1087.307
ext4_write,1481.071
ext4_write,1147.076
ext4_write,1096.864
ext4_write,1208.759
ext4_write,1190.556
ext4_write,1182.567
ext4_write,1307.892
ext4_write,1603.643
ext4_write,1077.897
ext4_write,1143.346
ext4_write,1190.773
ext4_write,1111.675
ext4_write,1097.561
ext4_write,1220.696
ext4_write,1090.555
ext4_write,1197.479
ext4_write,1218.866
ext4_write,1302.123
ext4_write,1044.792
ext4_write,1011.087
ext4_write,1151.375
ext4_write,1602.425
ext4_write,1272.352
ext4_write,1155.452
ext4_write,1143.786
ext4_write,1043.734
ext4_write,1075.233
ext4_write,1151.824
ext4_write,1107.559
ext4_write,1031.682
ext4_write,39973.06
ext4_write,1399.002
ext4_write,1256.137
ext4_write,1029.820
ext4_write,988.798
ext4_write,1080.321
ext4_write,1113.110
ext4_write,1094.810
ext4_write,1123.236
ext4_write,735.213
ext4_write,1212.481
ext4_write,1057.301
ext4_write,1016.929
ext4_write,1052.701
ext4_write,950.407
ext4_write,972.593
ext4_write,1063.272
ext4_write,988.857
ext4_write,1033.510
ext4_write,1090.271
ext4_write,1031.380
ext4_write,1129.681
ext4_write,1071.693
ext4_write,1037.304
ext4_write,1002.064
ext4_write,1450.125
ext4_write,946.618
ext4_write,729.151
ext4_write,1150.910
ext4_write,1223.235
ext4_write,1295.143
ext4_write,1050.760
ext4_write,1027.483
ext4_write,1025.033
ext4_write,1104.468
ext4_write,1111.853
ext4_write,1151.904
ext4_write,1140.534
ext4_write,1049.188
ext4_write,1072.445
ext4_write,1244.830
ext4_write,1139.814
ext4_write,1206.017
ext4_write,1192.906
ext4_write,26754.47
ext4_write,1619.272
ext4_write,1094.019
ext4_write,1436.224
ext4_write,1151.797
ext4_write,1116.963
ext4_write,1755.048
ext4_write,1117.411
ext4_write,1139.338
ext4_write,1101.588
ext4_write,1182.387
ext4_write,1059.435
ext4_write,1053.062
ext4_write,1110.478
ext4_write,1086.200
ext4_write,1173.764
ext4_write,1108.301
ext4_write,1086.816
ext4_write,1091.804
ext4_write,1137.231
ext4_write,1236.604
ext4_write,1133.144
ext4_write,1114.028
ext4_write,1050.048
ext4_write,1079.652
ext4_write,1200.553
ext4_write,1098.162
ext4_write,1120.519
ext4_write,1218.690
ext4_write,1492.048
ext4_write,1086.805
ext4_write,1016.450
ext4_write,1529.216
ext4_write,1016.412
ext4_write,1015.921
ext4_write,984.959
ext4_write,1120.158
ext4_write,1050.949
ext4_write,1085.128
ext4_write,1030.283
ext4_write,1098.789
ext4_write,1016.208
ext4_write,993.963
ext4_write,1139.440
ext4_write,1060.551
ext4_write,1065.259
ext4_write,1034.755
ext4_write,977.221
ext4_write,1024.431
ext4_write,1169.811
ext4_write,1068.786
ext4_write,1108.716
ext4_write,1388.295
ext4_write,1040.181
ext4_write,1258.556
ext4_write,1255.000
ext4_write,1420.768
ext4_write,1191.755
ext4_write,1154.807
ext4_write,1069.167
ext4_write,1168.093
ext4_write,1281.183
ext4_write,1423.639
ext4_write,1047.943
ext4_write,1159.581
ext4_write,1099.746
ext4_write,1131.271
ext4_write,1084.378
ext4_write,1153.931
ext4_write,1135.385
ext4_write,1135.599
ext4_write,1139.378
ext4_write,1164.940
ext4_write,1532.896
ext4_write,1187.497
ext4_write,1194.635
ext4_write,1150.988
ext4_write,1185.781
ext4_write,1191.836
ext4_write,1070.233
ext4_write,1127.261
ext4_write,1030.518
ext4_write,1166.771
ext4_write,1119.521
ext4_write,1107.282
ext4_write,1120.112
ext4_write,1147.330
ext4_write,1152.513
ext4_write,1147.149
ext4_write,1044.880
ext4_write,1070.978
ext4_write,1162.293
ext4_write,1135.825
ext4_write,1044.844
ext4_write,1069.807
ext4_write,1073.921
ext4_write,1053.010
ext4_write,1065.097
ext4_write,1039.686
ext4_write,1130.351
ext4_write,1018.715
ext4_write,1016.900
ext4_write,1107.985
ext4_write,1396.643
ext4_write,977.563
ext4_write,977.834
ext4_write,1038.922
ext4_write,1002.552
ext4_write,1066.519
ext4_write,1099.167
ext4_write,1014.577
ext4_write,1266.931
ext4_write,1172.485
ext4_write,678.945
ext4_write,1140.055
ext4_write,1016.840
ext4_write,1126.344
ext4_write,1285.281
ext4_write,1226.076
ext4_write,991.652
ext4_write,990.485
ext4_write,1263.720
ext4_write,1351.615
ext4_write,1150.552
ext4_write,1130.380
ext4_write,1094.520
ext4_write,1100.655
ext4_write,1053.762
ext4_write,1365.712
ext4_write,1060.705
ext4_write,1191.102
ext4_write,1191.832
ext4_write,1150.036
ext4_write,1234.867
ext4_write,1446.505
ext4_write,1106.440
ext4_write,927.368
ext4_write,855.016
ext4_write,1055.558
ext4_write,1199.533
ext4_write,1601.981
ext4_write,1268.524
ext4_write,1072.205
ext4_write,1038.849
ext4_write,1434.234
ext4_write,1147.788
ext4_write,1109.439
ext4_write,1172.255
ext4_write,1130.129
ext4_write,1085.508
ext4_write,1132.831
ext4_write,1336.927
ext4_write,1267.724
ext4_write,1085.817
ext4_write,1029.254
ext4_write,1399.342
ext4_write,1021.365
ext4_write,1151.029
ext4_write,1030.043
ext4_write,1508.091
ext4_write,1153.975
ext4_write,1297.023
ext4_write,1102.144
ext4_write,1074.856
ext4_write,1196.322
ext4_write,1276.705
ext4_write,1132.596
ext4_write,1134.162
ext4_write,1133.710
ext4_write,1035.439
ext4_write,1105.626
ext4_write,1012.212
ext4_write,1231.590
ext4_write,1109.932
ext4_write,1043.022
ext4_write,1168.570
ext4_write,1099.265
ext4_write,1308.587
ext4_write,1024.832
ext4_write,1237.156
ext4_write,1242.262
ext4_write,1052.448
ext4_write,1158.912
ext4_write,1065.778
ext4_write,1518.309
ext4_write,1045.911
ext4_write,1137.677
ext4_write,1238.133
ext4_write,1069.367
ext4_write,1171.070
ext4_write,1102.341
ext4_write,1118.966
ext4_write,1077.142
ext4_write,712.168
ext4_write,1052.554
ext4_write,1199.470
ext4_write,1254.760
ext4_write,1475.014
ext4_write,1727.634
ext4_write,1156.157
ext4_write,1119.984
ext4_write,1145.534
ext4_write,1098.037
ext4_write,1056.176
ext4_write,1075.187
ext4_write,1215.528
ext4_write,1029.376
ext4_write,1106.103
ext4_write,1039.586
ext4_write,1470.692
ext4_write,1370.267
ext4_write,1198.636
ext4_write,1062.842
ext4_write,1502.445
ext4_write,1251.047
ext4_write,1364.880
ext4_write,1170.975
ext4_write,1231.644
ext4_write,1302.505
ext4_write,1037.037
ext4_write,1232.893
ext4_write,1175.996
ext4_write,1426.142
ext4_write,1438.917
ext4_write,1276.572
ext4_write,1126.559
ext4_write,1181.165
ext4_write,1154.888
ext4_write,1135.110
ext4_write,1200.372
ext4_write,1287.568
ext4_write,1183.819
ext4_write,1290.030
ext4_write,1241.208
ext4_write,1108.916
ext4_write,1143.152
ext4_write,1097.489
ext4_write,1432.074
ext4_write,1459.529
ext4_write,1412.233
ext4_write,1168.893
ext4_write,1929.744
ext4_write,1209.959
ext4_write,1200.696
ext4_write,1126.963
ext4_write,1191.110
ext4_write,1075.515
ext4_write,1122.341
ext4_write,1570.499
ext4_write,1541.543
ext4_write,1233.156
ext4_write,1092.640
ext4_write,1272.219
ext4_write,1104.487
ext4_write,1146.568
ext4_write,1129.387
ext4_write,1359.470
ext4_write,1121.288
ext4_write,1284.635
ext4_write,1546.790
ext4_write,1239.940
ext4_write,1631.514
ext4_write,1086.380
ext4_write,1121.833
ext4_write,1139.509
ext4_write,1054.369
ext4_write,1044.920
ext4_write,1108.360
ext4_write,1107.561
ext4_write,1162.432
ext4_write,1204.830
ext4_write,1073.522
ext4_write,1269.247
ext4_write,1094.510
ext4_write,1656.898
ext4_write,1070.367
ext4_write,871.776
ext4_write,802.515
ext4_write,1467.735
ext4_write,1228.364
ext4_write,1209.885
ext4_write,1331.731
ext4_write,1108.689
ext4_write,1159.110
ext4_write,1108.583
ext4_write,1128.925
ext4_write,1258.233
ext4_write,1085.888
ext4_write,1135.664
ext4_write,1061.835
ext4_write,1094.604
ext4_write,1032.108
ext4_write,1049.239
ext4_write,1005.648
ext4_write,1154.210
ext4_write,1052.639
ext4_write,1210.557
ext4_write,1290.721
ext4_write,1156.365
ext4_write,1428.710
ext4_write,1203.709
ext4_write,1138.532
ext4_write,1206.683
ext4_write,1356.269
ext4_write,1161.529
ext4_write,1205.347
ext4_write,1405.525
ext4_write,1250.246
ext4_write,1292.211
ext4_write,1378.280
ext4_write,1149.847
ext4_write,1150.223
ext4_write,1248.182
ext4_write,1298.509
ext4_write,1040.977
ext4_write,1100.422
ext4_write,1106.419
ext4_write,1138.441
ext4_write,1074.988
ext4_write,1423.173
ext4_write,1066.863
ext4_write,1056.986
ext4_write,1114.119
ext4_write,1201.378
ext4_write,1099.621
ext4_write,1425.560
ext4_write,1180.956
ext4_write,1173.280
ext4_write,1206.526
ext4_write,1194.926
ext4_write,1113.422
